1.982735038262180893e+00,1.724904790563023482e+01
2.490312543858189898e+00,2.055814971371752620e+01
2.974911332123342689e+00,2.343531824096253047e+01
3.482726712639960809e+00,2.602425372690531447e+01
3.967468225857480491e+00,2.846932246086362284e+01
4.983479586763689184e+00,3.249492731731800177e+01
5.976559805323164554e+00,3.594456562850120207e+01
6.969782748835008590e+00,3.896210414639772779e+01
7.963195992283338853e+00,4.140350960657865897e+01
8.979825827983130893e+00,4.355668202545736278e+01
9.973334221399703381e+00,4.571002095678048960e+01
1.099015435703598342e+01,4.728706031794360598e+01
1.196077918308994725e+01,4.872039943956667685e+01
1.297759931872622730e+01,5.029743880072979323e+01
1.394831929474843335e+01,5.144271139349505972e+01
1.496518700536883628e+01,5.287571749022927747e+01
1.595912357364250411e+01,5.373275704169233080e+01
1.697618158419939860e+01,5.458963008071093981e+01
1.797002300250482421e+01,5.573473616103179040e+01
1.894088570347939537e+01,5.644790896051036810e+01
1.998111273130362520e+01,5.716058222265566968e+01
