3.946036045626222233e-02,4.975348440891499635e+00
5.502253409382662497e-02,8.647164724679186065e+00
5.502253409382662497e-02,1.111180853160519888e+01
1.068964462190407083e-01,1.468302710898772290e+01
1.068964462190407083e-01,1.734886632872401080e+01
1.483955759192121526e-01,2.092008490610657034e+01
1.743325319818196384e-01,2.378711953865311557e+01
1.898947056193844851e-01,2.715714270322537871e+01
2.210190528945128463e-01,2.982298192296165595e+01
2.521434001696412075e-01,3.289121196831845850e+01
2.677055738072060542e-01,3.525525806883933200e+01
2.988299210823344154e-01,3.998335026988100793e+01
3.195794859324201376e-01,4.420845393889698016e+01
3.818281804826773040e-01,4.893654613993866320e+01
4.544516574579771095e-01,5.296045439614434969e+01
5.737616553459710111e-01,5.959990301888372954e+01
6.878842620214422610e-01,6.211484567901229781e+01
8.901925193097786071e-01,6.664174246724370221e+01
9.991277347727289815e-01,6.830160462292855073e+01
1.196248600848544008e+00,7.111834040227252274e+01
1.502304682387308965e+00,7.393507618161650896e+01
