2.016172137636369488e-01,6.304152295824418939e-01
3.021534706722706076e-01,1.034955982573435573e+00
4.016372240474233024e-01,1.470165404787566965e+00
5.021709478326026321e-01,1.859380225542122567e+00
6.016496349608462246e-01,2.263937783283378025e+00
7.032434616498703939e-01,2.668461731524112590e+00
8.016658455594507515e-01,3.080699060133844647e+00
9.000970954011218161e-01,3.546577151571113529e+00
1.000643484803573457e+00,4.012421633507863739e+00
