2.329449651166359825e-02,1.127670834513843090e+00
5.212317680718394491e-02,2.217547723542899973e+00
7.984192547955659691e-02,3.250092212950441706e+00
1.042477603718116319e-01,4.339648361282328892e+00
1.286493749917352603e-01,5.371952295166977365e+00
1.563554628471138797e-01,6.232740141232824271e+00
1.818712293625165954e-01,7.379628689186226609e+00
2.073785553332566090e-01,8.412012808245179940e+00
2.561733440284412189e-01,1.036211624712002077e+01
3.105135705670329371e-01,1.254162946965525904e+01
3.615197819638502619e-01,1.449189327887869538e+01
4.125344339053302334e-01,1.655666151699658784e+01
4.646421363806323979e-01,1.844975329694708677e+01
5.123354339973321681e-01,2.045702876509486501e+01
5.666629997189297496e-01,2.246478534428841201e+01
6.187749224665634040e-01,2.441512933868614255e+01
6.708868452141969474e-01,2.636547333308387309e+01
7.218930566110141056e-01,2.831573714230730587e+01
7.739880982693223554e-01,3.003707227891611353e+01
8.227828869645069654e-01,3.198717571779095437e+01
8.759963007906256260e-01,3.388034768291575460e+01
9.258841400196324845e-01,3.565877466362319836e+01
9.779791816779407343e-01,3.738010980023200602e+01
1.024545666582167280e+00,3.910104401096933913e+01
