2.960241438131480107e-01,2.478795433670124559e+00
4.008004198924025596e-01,3.136451909198272769e+00
5.019436425665925183e-01,3.895787954336699777e+00
5.994702138826925042e-01,4.655215850938195565e+00
7.042218868914839058e-01,5.465253903687180781e+00
7.981482088964703125e-01,6.123185933604516684e+00
9.006094043870011001e-01,6.912118136047079808e+00
9.988460856211153205e-01,7.732668503695921736e+00
1.247643686487629910e+00,9.372440369446998432e+00
1.500598750650007585e+00,1.118847349186215467e+01
1.993979537535173652e+00,1.464449109915584124e+01
2.497848901913329644e+00,1.795326996068368430e+01
2.997556057032955579e+00,2.111518215991874214e+01
3.495193972429981866e+00,2.413017454207914980e+01
3.994939095250940486e+00,2.705692998634377489e+01
