2.465078060805259152e-03,1.369863013698591203e-02
2.547247329498766866e-02,9.589041095890316058e-02
4.930156121610515529e-02,2.054794520547957859e-01
7.395234182415774682e-02,2.602739726027394340e-01
9.942481511914538772e-02,3.698630136986302830e-01
2.013147082990961179e-01,7.671232876712341664e-01
2.990961380443714068e-01,1.123287671232876761e+00
3.993426458504519827e-01,1.534246575342466556e+00
4.979457682826623488e-01,1.917808219178082751e+00
7.469186524239934677e-01,2.808219178082191902e+00
9.975349219391947964e-01,3.589041095890411093e+00
