2.518563447422914048e-02,1.300907441016340593e+00
4.606230621119286606e-02,3.577495462794916925e+00
7.302965255039101100e-02,6.179310344827598556e+00
9.913141546582765473e-02,7.805444646098004036e+00
2.000429632648290101e-01,1.723702359346645352e+01
2.983498631335699258e-01,2.536769509981852266e+01
3.992661495279569150e-01,3.382359346642471820e+01
5.010527579414909560e-01,4.227949183303087466e+01
7.498621858508699445e-01,6.341923774954629067e+01
9.986905681417911351e-01,8.065626134301271577e+01
