cifname,ff_pressure(bar),ff_loading(mol/kg),ff_loading_dev(mol/kg),enthalpy_of_adsorption(kJ/mol),enthalpy_of_adsorption_dev(kJ/mol),POAV_A^3
RSM0531.cif,"[0.039460360456262, 0.055022534093827, 0.055022534093827, 0.10689644621904, 0.10689644621904, 0.14839557591921, 0.17433253198182, 0.18989470561938, 0.22101905289451, 0.25214340016964, 0.26770557380721, 0.29882992108233, 0.31957948593242, 0.38182818048268, 0.45445165745798, 0.57376165534597, 0.68788426202144, 0.89019251930978, 0.99912773477273, 1.1962486008485, 1.5023046823873]","[1.593117327264, 2.2589411390363, 2.3937286212578, 4.6614087655421, 4.4904478053524, 5.5785707053545, 6.0996422339689, 6.2862216645422, 6.6429531969253, 6.8522056763728, 7.0123012512127, 7.2296589913839, 7.2225627189321, 7.4645114195755, 7.7894806703252, 8.000676077507, 8.231484214199, 8.4002020518166, 8.563274558799, 8.7140474161393, 8.8471254554672]","[0.038695516967747, 0.11197185480839, 0.16378317153089, 0.33279453095531, 0.26588762011594, 0.23236394196903, 0.27188443367688, 0.14826391364005, 0.34088687809754, 0.3111521305112, 0.20225381995036, 0.21181642934892, 0.13543786224305, 0.14605193117899, 0.2405733909148, 0.21198240867584, 0.070090746770429, 0.1307501254229, 0.24659925713202, 0.30369585910641, 0.25049058725382]","[-30.921437396589, -31.701115961188, -32.265299610054, -35.465951626716, -34.526326939546, -36.113849409261, -37.303544353263, -37.090596143773, -37.896471360987, -38.644193792455, -38.856652449012, -39.655926434029, -38.791241758333, -40.452435209897, -40.502240901948, -41.199283546598, -42.419495564258, -41.774182069126, -41.228958619141, -39.933123726855, -40.293308556368]","[0.55381769807022, 0.93877899445428, 0.5182998428575, 1.0262498482619, 1.1646275639587, 2.0455836721459, 1.5313330506431, 1.380665361303, 0.49520611442302, 2.107161640601, 1.5180472258944, 1.6225203827958, 2.5507518146217, 1.4103651110391, 2.825802856834, 5.3024321751349, 1.550786527317, 4.1524016695351, 3.7247670882077, 3.4934288576821, 2.9911051690737]",672.067
