5.427101588557862316e-02,4.705882352941159752e-01
7.914523149980214056e-02,8.823529411764710062e-01
1.040194471140256927e-01,1.058823529411768050e+00
1.300243088925320534e-01,1.411764705882347926e+00
1.548985245067555916e-01,1.647058823529413019e+00
1.809033862852620356e-01,2.000000000000000000e+00
2.069082480637683963e-01,2.235294117647065093e+00
2.555260331279325392e-01,2.823529411764702957e+00
3.075357566849454272e-01,3.235294117647065093e+00
3.606761264062410266e-01,3.882352941176471006e+00
4.115552037989709255e-01,4.588235294117644969e+00
4.613036350274180575e-01,5.058823529411760944e+00
5.133133585844309454e-01,5.588235294117644969e+00
5.619311436485950884e-01,6.117647058823528994e+00
6.139408672056079208e-01,6.588235294117644969e+00
6.648199445983378197e-01,7.117647058823528994e+00
7.190909604839164082e-01,7.647058823529405913e+00
7.688393917123635957e-01,8.235294117647057988e+00
8.185878229408105611e-01,8.764705882352942012e+00
8.728588388263891495e-01,9.176470588235289938e+00
9.237379162191191595e-01,9.705882352941173963e+00
9.757476397761317699e-01,1.023529411764705799e+01
1.022104132511730379e+00,1.064705882352941302e+01
